ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000171219","CDC42BPG","2.14","3.55","8.80","8.79e-17","2.15e-16"
"ENSG00000171241","SHCBP1","2.67","3.20","13.70","5.75e-34","4.15e-33"
"ENSG00000171320","ESCO2","2.19","2.43","9.41","9.81e-19","2.74e-18"
"ENSG00000171345","KRT19","3.07","10.21","5.88","1.02e-08","1.12e-08"
"ENSG00000171346","KRT15","4.59","7.52","5.20","3.51e-07","3.11e-07"
"ENSG00000171533","MAP6","-2.77","0.72","-16.21","1.46e-43","1.75e-42"
"ENSG00000171848","RRM2","5.25","5.96","19.91","5.7e-58","1.72e-56"
"ENSG00000171873","ADRA1D","-2.24","0.26","-20.92","7.05e-62","2.76e-60"
"ENSG00000172037","LAMB2","-2.47","6.32","-7.34","1.72e-12","2.86e-12"
"ENSG00000172201","ID4","-2.84","2.42","-7.57","3.98e-13","7.07e-13"
"ENSG00000172260","NEGR1","-2.59","0.49","-16.90","3.01e-46","4.27e-45"
"ENSG00000172346","CSDC2","-4.90","0.81","-25.71","6.6e-80","1.31e-77"
"ENSG00000172348","RCAN2","-3.00","1.17","-13.30","1.97e-32","1.31e-31"
"ENSG00000172403","SYNPO2","-4.28","1.53","-13.52","2.87e-33","1.99e-32"
"ENSG00000172465","TCEAL1","-2.97","3.85","-13.49","3.84e-33","2.64e-32"
"ENSG00000172478","MAB21L4","2.04","3.50","4.06","6.16e-05","3.85e-05"
"ENSG00000172594","SMPDL3A","-2.35","3.08","-7.57","3.98e-13","7.07e-13"
"ENSG00000172638","EFEMP2","-2.84","4.12","-8.42","1.24e-15","2.78e-15"
"ENSG00000172818","OVOL1","2.54","3.46","6.79","5.35e-11","7.7e-11"
"ENSG00000172889","EGFL7","-3.34","3.64","-11.66","1.93e-26","8.97e-26"
"ENSG00000172935","MRGPRF","-4.86","1.92","-17.13","3.81e-47","5.78e-46"
"ENSG00000172987","HPSE2","-3.98","0.55","-24.09","6.53e-74","7.5e-72"
"ENSG00000173068","BNC2","-2.84","0.62","-17.99","1.59e-50","2.9e-49"
"ENSG00000173175","ADCY5","-2.68","0.91","-10.13","4.3e-21","1.45e-20"
"ENSG00000173207","CKS1B","2.31","7.72","12.65","5.03e-30","2.92e-29"
"ENSG00000173210","ABLIM3","-2.02","2.07","-6.06","3.74e-09","4.34e-09"
"ENSG00000173269","MMRN2","-2.30","2.44","-9.84","3.82e-20","1.2e-19"
"ENSG00000173482","PTPRM","-2.48","2.67","-7.46","8.38e-13","1.44e-12"
"ENSG00000173641","HSPB7","-4.79","0.94","-21.71","6.53e-65","3.28e-63"
"ENSG00000173801","JUP","2.33","8.42","8.09","1.22e-14","2.5e-14"
"ENSG00000173898","SPTBN2","2.09","5.14","6.77","6.01e-11","8.57e-11"
"ENSG00000173918","C1QTNF1","-2.49","3.02","-7.14","6.21e-12","9.79e-12"
"ENSG00000174059","CD34","-3.15","3.17","-12.12","4.32e-28","2.24e-27"
"ENSG00000174080","CTSF","-2.15","4.50","-6.82","4.42e-11","6.4e-11"
"ENSG00000174099","MSRB3","-3.16","1.91","-10.02","9.83e-21","3.22e-20"
"ENSG00000174175","SELP","-2.62","1.30","-10.52","1.95e-22","7.21e-22"
"ENSG00000174348","PODN","-4.66","2.03","-14.03","3.32e-35","2.51e-34"
"ENSG00000174371","EXO1","3.25","3.50","19.58","1.08e-56","2.94e-55"
"ENSG00000174460","ZCCHC12","-3.62","0.45","-18.48","1.93e-52","3.89e-51"
"ENSG00000174564","IL20RB","3.25","4.85","4.64","5.15e-06","3.86e-06"
"ENSG00000174640","SLCO2A1","-2.45","2.73","-6.70","9.22e-11","1.29e-10"
"ENSG00000174804","FZD4","-2.03","1.60","-8.47","8.91e-16","2.03e-15"
"ENSG00000174807","CD248","-3.27","3.01","-10.21","2.2e-21","7.55e-21"
"ENSG00000175063","UBE2C","5.82","6.96","28.83","4.65e-91","2.76e-88"
"ENSG00000175084","DES","-6.61","2.47","-13.46","5.01e-33","3.43e-32"
"ENSG00000175305","CCNE2","2.07","3.09","6.95","2.05e-11","3.07e-11"
"ENSG00000175315","CST6","2.16","3.49","4.01","7.46e-05","4.61e-05"
"ENSG00000175356","SCUBE2","-2.54","1.86","-7.34","1.79e-12","2.98e-12"
"ENSG00000175567","UCP2","2.64","6.11","8.08","1.31e-14","2.67e-14"
"ENSG00000175592","FOSL1","2.31","4.10","5.23","3.05e-07","2.73e-07"
"ENSG00000175643","RMI2","3.76","5.30","15.07","3.71e-39","3.52e-38"
"ENSG00000175707","KDF1","3.26","4.30","18.19","2.72e-51","5.12e-50"
"ENSG00000175745","NR2F1","-3.61","2.34","-9.70","1.16e-19","3.48e-19"
"ENSG00000175793","SFN","6.96","9.92","13.87","1.34e-34","9.89e-34"
"ENSG00000175899","A2M","-2.30","5.37","-7.41","1.13e-12","1.91e-12"
"ENSG00000176092","CRYBG2","3.00","4.24","7.75","1.2e-13","2.23e-13"
"ENSG00000176153","GPX2","2.29","4.45","2.67","0.008","0.00334"
"ENSG00000176293","ZNF135","-2.34","0.46","-16.24","1.07e-43","1.3e-42"
"ENSG00000176435","CLEC14A","-2.61","2.21","-11.97","1.54e-27","7.66e-27"
"ENSG00000176490","DIRAS1","-2.11","0.58","-10.19","2.59e-21","8.85e-21"
"ENSG00000176597","B3GNT5","2.30","4.58","6.92","2.45e-11","3.63e-11"
"ENSG00000176890","TYMS","3.59","6.39","16.18","1.89e-43","2.25e-42"
"ENSG00000176971","FIBIN","-3.36","1.44","-9.59","2.55e-19","7.46e-19"
"ENSG00000177363","LRRN4CL","-3.85","0.89","-22.96","1.14e-69","8.96e-68"
"ENSG00000177374","HIC1","-2.53","1.49","-12.64","5.46e-30","3.17e-29"
"ENSG00000177469","CAVIN1","-2.26","5.77","-6.71","9.05e-11","1.27e-10"
"ENSG00000177519","RPRM","-3.02","0.78","-11.17","1.12e-24","4.72e-24"
